email_domain,Company Website,company,industry,mx_provider,leads_count,Website Summary
romerotrucking.com,https://www.romerotrucking.com,Romero Trucking Inc,Freight Hauling (Rail and Truck),Custom/Self-hosted,3,
rontra.com,https://www.rontra.com,Rontra Freight Inc.,Freight Hauling (Rail and Truck),Custom/Self-hosted,3,
roswellgroup.com,https://www.roswellgroup.com,Management Recruiters of Roswell City Center,HR and Recruiting Services,Custom/Self-hosted,3,
rotator.net,https://www.rotator.net,Rotator Personnel,HR and Recruiting Services,Custom/Self-hosted,3,
rovictransport.com,https://www.rovictransport.com,Rovic Transport,Transportation & Storage Other,Custom/Self-hosted,3,
rowlandtech.com,https://www.rowlandtech.com,"The Rowland Group, LLC",HR and Recruiting Services,Custom/Self-hosted,3,
rowlandtrans.com,https://www.rowlandtransportation.com,Rowland Transportation Inc,Freight Hauling (Rail and Truck),Custom/Self-hosted,1,
rowlandtransportation.com,https://www.rowlandtransportation.com,Rowland Transportation Inc,Freight Hauling (Rail and Truck),Custom/Self-hosted,3,
roxboro.net,https://www.roxboro.net,Management Recruiters of Person County,HR and Recruiting Services,Custom/Self-hosted,3,
rsthomas.net,https://www.rsthomas.net,"R.S. Thomas Training Associates, Inc.",HR and Recruiting Services,Custom/Self-hosted,3,
rsvppersonnel.com,https://www.rsvppersonnel.com,Rsvp Personnel Agency,HR and Recruiting Services,Custom/Self-hosted,3,
rtsi.net,https://www.rtsi.net,Right Transportation,Freight Hauling (Rail and Truck),Custom/Self-hosted,3,
rttemps.com,https://www.rttemps.com,Rttemps Llc,HR and Recruiting Services,Custom/Self-hosted,3,
rustassociates.com,https://www.rustassociates.com,Rust,HR and Recruiting Services,A-record Fallback,2,
rymsmoving.com,https://www.rymsmoving.com,American Van Storage,Freight Hauling (Rail and Truck),A-record Fallback,3,
s1medsearch.com,https://www.s1medsearch.com,"S1 Medsearch, Inc.",HR and Recruiting Services,Custom/Self-hosted,3,
safe-systems.com,https://www.safe-systems.com,Safe Systems,Transportation & Storage Other,Custom/Self-hosted,1,
safepak.net,https://www.safepak.net,Safe Pak International,Freight Hauling (Rail and Truck),A-record Fallback,3,
salemtrucking.com,https://www.salemtrucking.com,Salem Trucking Co,Freight Hauling (Rail and Truck),Google Workspace,3,
sallywhite.com,https://www.sallywhite.com,Sally White & Associates,Transportation & Storage Other,A-record Fallback,3,
samico.us,https://www.samico.us,Samico Professional Service,HR and Recruiting Services,Custom/Self-hosted,2,
sanairproducts.com,https://www.sanairproducts.com,Sanair Products,Transportation & Storage Other,A-record Fallback,2,
sandiegovolvo.com,https://www.sandiegovolvo.com,San Diego Volvo,Transportation & Storage Other,A-record Fallback,3,
santy.com,https://www.santy.com,Santy Agency Inc.,HR and Recruiting Services,Custom/Self-hosted,3,
scandata.com,https://www.scandata.com,Scandata,Transportation & Storage Other,A-record Fallback,2,
sceaston.com,https://www.sceaston.com,Shore Consultants,HR and Recruiting Services,A-record Fallback,3,
schuylercollision.com,https://www.schuylercollision.com,Schuyler Collision Repair,Warehousing and Storage,A-record Fallback,3,
schweichler.com,https://www.schweichler.com,Schweichler Price Mullarkey & Barry,HR and Recruiting Services,Custom/Self-hosted,3,
scnovi.com,https://www.scnovi.com,Sc Novi,HR and Recruiting Services,Custom/Self-hosted,2,
scologistics.com,https://www.scologistics.com,Sco Logistics Inc,Air Couriers and Cargo Services,A-record Fallback,3,
scottgroup.net,https://www.scottgroup.net,Scott Group Inc,HR and Recruiting Services,Custom/Self-hosted,3,
scottruch.com,https://www.scottruch.com,Scott Ruch Heating Ac Plumbing Electrical,Air Couriers and Cargo Services,Custom/Self-hosted,3,
sdglink.com,https://www.sdglink.com,The Mary Spencer Company,Freight Hauling (Rail and Truck),A-record Fallback,3,
searchenginepartners.com,https://www.searchenginepartners.com,"Search Engine Partners, LLC",HR and Recruiting Services,A-record Fallback,3,
searchsouth.com,https://www.searchsouth.com,Search South Inc,HR and Recruiting Services,Google Workspace,3,"Summary:
The provided page URL is https://www.searchsouth.com/ but the accessible content on the page is not available in the prompt. The text content does not include any explicit facts about the company’s ICP, core specialization, services, programs, offerings, targeted buyers, industries served, geographic markets, delivery or pricing models, metrics, certifications, or differentiators. As a result, no concrete details can be extracted about ICP, specialization, differentiation, geography, scale, or proof from the provided content. If you can share the visible text from the page or ensure the page content is accessible, I can generate a detailed, fact-only summary."
selectquest.com,https://www.selectquest.com,"SelectQuest, Inc.",HR and Recruiting Services,Custom/Self-hosted,3,
senecasteel.com,https://www.senecasteel.com,Seneca Steel Erectors Inc,Warehousing and Storage,Google Workspace,3,
seniorsfirstonline.com,https://www.seniorsfirstonline.com,Seniors First,HR and Recruiting Services,Custom/Self-hosted,1,
servitrans.com,https://www.servitrans.com,Servitrans Inc,Transportation & Storage Other,Custom/Self-hosted,3,
setransfer.com,https://www.setransfer.com,Southeastern Transfer & Stg Co,Transportation & Storage Other,Custom/Self-hosted,3,
severancetrucking.com,https://www.severancetrucking.com,Severance Trucking Co Inc,Freight Hauling (Rail and Truck),Custom/Self-hosted,3,
shermanparts.com,https://www.shermanparts.com,Sherman & Associates Inc,Transportation & Storage Other,A-record Fallback,3,
shiplui.com,https://www.shiplui.com,Logistics Unlimited Inc,Air Couriers and Cargo Services,Custom/Self-hosted,3,
shipmmi.com,https://www.shipmmi.com,Material Management International Inc,Freight Hauling (Rail and Truck),Custom/Self-hosted,3,
sillsassociates.com,https://www.sillsassociates.com,Sills Associates Inc,HR and Recruiting Services,Custom/Self-hosted,3,
simsassoc.com,https://www.simsassoc.com,Sims Associates,HR and Recruiting Services,Custom/Self-hosted,3,
sintersource.com,https://www.sintersource.com,Sinter Source Group,Air Couriers and Cargo Services,A-record Fallback,3,
sjhelicopters.com,https://www.sjhelicopters.com,San Joaquin Helicopters,Air Couriers and Cargo Services,Google Workspace,3,
sk2000inc.com,https://www.sk2000inc.com,S & K 2000 Inc,Freight Hauling (Rail and Truck),Custom/Self-hosted,3,
skinnertrans.com,https://www.skinnertrans.com,Skinner Transportation Inc,Freight Hauling (Rail and Truck),Custom/Self-hosted,3,
smartfreightware.com,https://www.smartfreightware.com,Smartfreightware,Freight Hauling (Rail and Truck),A-record Fallback,3,
smoldtmoving.com,https://www.smoldtmoving.com,Smoldt Moving & Storage,Freight Hauling (Rail and Truck),Custom/Self-hosted,3,
smyrnaaircenter.com,https://www.smyrnaaircenter.com,Smyrna Air Ctr Inc,Air Couriers and Cargo Services,Custom/Self-hosted,3,
snellingjobs.com,https://www.snellingjobs.com,Snelling Personnel Svc,HR and Recruiting Services,Custom/Self-hosted,3,
snyderspest.com,https://www.snyderspest.com,"Snyder'S Termite And Pest Control, Inc",HR and Recruiting Services,A-record Fallback,3,
socalmove.com,https://www.socalmove.com,"So. Cal. Moving, Inc.",Transportation & Storage Other,Custom/Self-hosted,3,
socent.org,https://www.socent.org,Soc Enterprises,HR and Recruiting Services,A-record Fallback,3,
softshores.com,https://www.softshores.com,Softshores,HR and Recruiting Services,Google Workspace,3,
solentfreight.com,https://www.solentfreight.com,Solent Freight,Transportation & Storage Other,A-record Fallback,3,
solpeople.net,https://www.solpeople.net,Solpeople,HR and Recruiting Services,Custom/Self-hosted,3,
solutionservices.com,https://www.solutionservices.com,Solution Services Inc,HR and Recruiting Services,Custom/Self-hosted,3,
soonerstaffing.com,https://www.soonerstaffing.com,Sooner Medical Staffing L.L.C.,HR and Recruiting Services,Google Workspace,3,
sosagency.com,https://www.sosagency.com,Selective Office Staffing,HR and Recruiting Services,Custom/Self-hosted,3,
sostransportation.com,https://www.sostransportation.com,Sos Transportation Inc,Transportation & Storage Other,Custom/Self-hosted,3,
sourcegen.com,https://www.sourcegen.com,SourceGen Inc,HR and Recruiting Services,Custom/Self-hosted,3,
southfloridaexpress.com,https://www.southfloridaexpress.com,South Florida Ex Bankserv Inc,Air Couriers and Cargo Services,Google Workspace,3,
southfloridaworkforce.com,https://www.southfloridaworkforce.com,South Florida Workforce,HR and Recruiting Services,A-record Fallback,3,
sp3group.com,https://www.sp3group.com,SP3 Group,HR and Recruiting Services,Custom/Self-hosted,3,
sparewheels.com,https://www.sparewheels.com,Spare Wheels Transportation,Transportation & Storage Other,Custom/Self-hosted,3,
specbmc.com,https://www.specbmc.com,Spec Building Materials,Freight Hauling (Rail and Truck),A-record Fallback,1,
specialservicetrans.com,https://www.specialservicetrans.com,Special Service Transportation Inc,Transportation & Storage Other,A-record Fallback,3,
spokanetransfer.com,https://www.spokanetransfer.com,Spokane Transfer & Storage Co,Freight Hauling (Rail and Truck),Custom/Self-hosted,3,
spradlinrelocation.com,https://www.spradlinrelocation.com,Spradlin Relocation Inc.,Freight Hauling (Rail and Truck),A-record Fallback,3,
springboardgrp.com,https://www.springboardgrp.com,"Springboard Group, Llc",HR and Recruiting Services,A-record Fallback,3,
ssigroup.net,https://www.ssigroup.net,SSI Group,HR and Recruiting Services,Custom/Self-hosted,3,
staffing.net,https://www.staffing.net,Chase-Gardner Executive Search Assoc Inc,HR and Recruiting Services,Google Workspace,3,
staffworksllc.com,https://www.staffworksllc.com,Staffworks,HR and Recruiting Services,Custom/Self-hosted,3,
stakeholder.com,https://www.stakeholder.com,Public Affairs Resources Inc,HR and Recruiting Services,Custom/Self-hosted,3,"Summary:
Stakeholder.com presents itself as a platform focused on stakeholder engagement and related services, but the provided page text does not contain explicit details about the company’s ICP, core specialization, or comprehensive offerings. The content lacks concrete information on what the company does in specific, practical terms, its primary focus, the full list of services, programs, and offerings, and explicit characteristics of ideal clients. It also does not specify industries, sectors, or company categories served, targeted buyer roles or departments, or any differentiation compared to competitors. No delivery model, engagement structure, pricing model, or contract structure is described. There is no stated geographic market coverage, limitations, years, metrics, case examples, certifications, rankings, or proof. Consequently, it is not possible to extract concrete facts about ICP, specialization, differentiation, geography, scale, or proof from the provided content. If more detailed, explicit content from the site is available, please share it for a precise, factual summary."
stangdecisionsystems.com,https://www.stangdecisionsystems.com,Stang Decision Systems,HR and Recruiting Services,Google Workspace,1,
stanleystaffing.com,https://www.stanleystaffing.com,Stanley Staffing,HR and Recruiting Services,Custom/Self-hosted,3,
star-drive.com,https://www.star-drive.com,Star-drive.com,Freight Hauling (Rail and Truck),Custom/Self-hosted,3,
starbrightservices.com,https://www.starbrightservices.com,Star Bright Cleaning Services Inc,Transportation & Storage Other,Custom/Self-hosted,3,
starintermodal.com,https://www.starintermodal.com,"Star Intermodal Transportation, Inc.",Freight Hauling (Rail and Truck),Google Workspace,3,
starrsmith.com,https://www.starrsmith.com,Starrsmith Consulting Group,HR and Recruiting Services,Google Workspace,2,
startemps.com,https://www.startemps.com,StarTemps,HR and Recruiting Services,Custom/Self-hosted,3,
stascomtech.com,https://www.stascomtech.com,Stascom Technologies,HR and Recruiting Services,A-record Fallback,3,
staugustinetransfer.com,https://www.staugustinetransfer.com,St Augustine Transfer,Transportation & Storage Other,A-record Fallback,3,
steeleaviation.com,https://www.steeleaviation.com,Steele Aviation Inc,Air Couriers and Cargo Services,Custom/Self-hosted,3,
storageconceptsinc.com,https://www.storageconceptsinc.com,Storage Concepts Inc.,Warehousing and Storage,Custom/Self-hosted,3,
strategicdirectionresources.com,https://www.strategicdirectionresources.com,Strategic Direction Resources,HR and Recruiting Services,A-record Fallback,2,
strategichr.com,https://www.strategichr.com,Stategic HR,HR and Recruiting Services,A-record Fallback,3,
strategicpioneers.com,https://www.strategicpioneers.com,Strategic Pioneers LLC,HR and Recruiting Services,Custom/Self-hosted,3,
streamlinelogistics.com,https://www.streamlinelogistics.com,Streamline Logistics Inc,Air Couriers and Cargo Services,Custom/Self-hosted,3,
studdardmoving.com,https://www.studdardmoving.com,Studdard Moving & Storage,Freight Hauling (Rail and Truck),Custom/Self-hosted,3,
studiodhome.com,https://www.studiod.com,Studio D,Warehousing and Storage,Google Workspace,3,
subarumail.com,https://www.subarumail.com,Singer Subaru,Transportation & Storage Other,Custom/Self-hosted,3,
suddathrelocation.com,https://www.suddathrelocation.com,Suddath Relocation Systems Inc,Freight Hauling (Rail and Truck),A-record Fallback,3,
summitcold.com,https://www.summitcold.com,Summit Cold Storage Corp,Freight Hauling (Rail and Truck),Google Workspace,1,
suncoastdata.com,https://www.suncoastdata.com,Suncoast Data,HR and Recruiting Services,Custom/Self-hosted,2,
suntourshawaii.com,https://www.suntourshawaii.com,Sun Tours & Travel,Transportation & Storage Other,Custom/Self-hosted,3,
suntruck.com,https://www.suntruck.com,Sunshine Logistics Inc,Freight Hauling (Rail and Truck),Custom/Self-hosted,3,
sunwestpeo.com,https://www.sunwestpeo.com,Sunwest PEO,HR and Recruiting Services,Custom/Self-hosted,3,
swanstaff.com,https://www.swansonstaffing.com,Swanson Staffing,HR and Recruiting Services,Custom/Self-hosted,3,
swardtrucking.com,https://www.swardtrucking.com,Sward Trucking Inc,Freight Hauling (Rail and Truck),A-record Fallback,3,
sweeneyinc.com,https://www.sweeneyinc.com,James M. Sweeney & Associates,HR and Recruiting Services,A-record Fallback,3,
sweeneytransportation.com,https://www.sweeneytransportation.com,Sweeney Transportation,Transportation & Storage Other,A-record Fallback,3,
synico.com,https://www.synico.com,Synico Staffing,HR and Recruiting Services,Custom/Self-hosted,3,
tacomatransload.com,https://www.tacomatransload.com,Tacoma Transload Inc,Freight Hauling (Rail and Truck),A-record Fallback,3,
talint.net,https://www.talint.net,Talent Intelligence Inc,HR and Recruiting Services,A-record Fallback,3,
tamsa.com,https://www.tamsa.com,L & M Forwarding Inc,Air Couriers and Cargo Services,Custom/Self-hosted,3,
tandemselect.com,https://www.tandemselect.com,Tandem Select,HR and Recruiting Services,Custom/Self-hosted,3,
targetedlearning.com,https://www.targetedlearning.com,Targeted Learning,HR and Recruiting Services,Google Workspace,3,
tarosoft.com,https://www.tarosoft.com,Taro Software Inc,HR and Recruiting Services,Custom/Self-hosted,1,
tasexpress.com,https://www.tasexpress.com,Mse Express America Inc,Freight Hauling (Rail and Truck),Custom/Self-hosted,1,
taylorheavyhauling.com,https://www.taylorheavyhauling.com,Taylor Heavy Hauling,Freight Hauling (Rail and Truck),Custom/Self-hosted,3,
taylorleasing.com,https://www.taylorleasing.com,Taylor Leasing Inc,Freight Hauling (Rail and Truck),Custom/Self-hosted,1,
tcblines.com,https://www.tcblines.com,Texas Central Bus. Lines Co.,Freight Hauling (Rail and Truck),Custom/Self-hosted,3,
tcgcis.com,https://www.tcgcis.com,Transportation Costing,Transportation & Storage Other,Custom/Self-hosted,3,
tcsemployment.com,https://www.tcsemployment.com,TCS Employment,HR and Recruiting Services,Custom/Self-hosted,3,
teac-aerospace.com,https://www.teac-aerospace.com,TEAC Aerospace,Air Couriers and Cargo Services,A-record Fallback,3,
teamcrc.com,https://www.teamcrc.com,Calandra Racing Concepts,Transportation & Storage Other,Custom/Self-hosted,2,
teamidslogistics.com,https://www.teamidslogistics.com,"IDS-Integrated Distribution Services, Inc.",Freight Hauling (Rail and Truck),A-record Fallback,3,
teamresourcesinc.com,https://www.teamresourcesinc.com,Team Resources Inc.,HR and Recruiting Services,Google Workspace,1,
teamworksolutions.com,https://www.teamworksolutions.com,Teamwork Solutions Inc,HR and Recruiting Services,Custom/Self-hosted,3,
teccareers.com,https://www.teccareers.com,Technical Employment Consultants,HR and Recruiting Services,Custom/Self-hosted,3,
techexecpartners.com,https://www.techexecpartners.com,Tech Exec Partners Inc,HR and Recruiting Services,Custom/Self-hosted,3,
techjoblinks.com,https://www.techjoblinks.com,TechJobLinks,HR and Recruiting Services,Custom/Self-hosted,3,
technicalsolutionsaz.com,https://www.technicalsolutionsaz.com,Walker Hebets LLC,HR and Recruiting Services,Google Workspace,3,
technipak.com,https://www.technipak.com,Technipak LLC,Warehousing and Storage,Custom/Self-hosted,3,
techprose.com,https://www.techprose.com,TechProse,HR and Recruiting Services,A-record Fallback,3,
techtemps.com,https://www.techtemps.com,Tech Temps Inc,HR and Recruiting Services,A-record Fallback,3,
techtrak.com,https://www.techtrak.com,Techtrak,HR and Recruiting Services,Custom/Self-hosted,3,
techtransport.net,https://www.techtransport.net,Tech Transport Inc,Transportation & Storage Other,A-record Fallback,2,
techwriters.com,https://www.techwriters.com,"Webster TechWriters, Inc.",HR and Recruiting Services,Google Workspace,3,
tecwaste.com,https://www.tecwaste.com,Tonawanda Tank Transport Services,Transportation & Storage Other,Custom/Self-hosted,2,
teleometrics.com,https://www.teleometrics.com,Teleometrics,HR and Recruiting Services,Custom/Self-hosted,3,
telescience.com,https://www.telescience.com,MSSI Telescience,"HR, Recruiting and Payroll Services",Custom/Self-hosted,3,
telesearchstaffing.com,https://www.telesearchstaffing.com,Telesearch Staffing Solutions,HR and Recruiting Services,Custom/Self-hosted,3,"TeleSearch Staffing Solutions is described as a full-service staffing firm with a knowledgeable and experienced staff, well known for providing quality service throughout New Jersey. The site does not provide explicit details beyond this: no specific ICP, no explicit core specialization beyond general staffing, and no listed services, programs, or offerings beyond the broad designation of staffing solutions. There are no stated industries, sectors, or company categories served, no defined roles or departments targeted as buyers, no explicit delivery model, engagement structure, pricing, or contract terms, no geographic markets beyond New Jersey, and no metrics, certifications, case examples, rankings, or proof. Consequently, explicit ICP, specialization, differentiation, geography, scale, or proof are not provided."
tempdepot.com,https://www.tempdepot.com,Technical Staffing Solutions,HR and Recruiting Services,Custom/Self-hosted,3,
tempestcycles.com,https://www.tempestcycles.com,Tempest Cycles,Transportation & Storage Other,A-record Fallback,3,
terasoftus.com,https://www.terasoftus.com,"Terasoft International, Inc.",HR and Recruiting Services,Custom/Self-hosted,3,
terminalwarehouse.com,https://www.terminalwarehouse.com,Terminal Warehouse Inc,Warehousing and Storage,Custom/Self-hosted,1,
terrafirmapeo.com,https://www.terrafirmapeo.com,"Resource One, L.L.C.",HR and Recruiting Services,Custom/Self-hosted,3,
texasbestdiesel.com,https://www.texasbestdiesel.com,Texas Best Parts & Truck Sales,Freight Hauling (Rail and Truck),GoDaddy,3,
texasfreight.com,https://www.texasfreight.com,"Texas Freight Services, Inc.",Warehousing and Storage,Custom/Self-hosted,3,
texaslonestarstaffing.com,https://www.texaslonestarstaffing.com,Texas Lonestar Staffing,HR and Recruiting Services,Custom/Self-hosted,3,
the-printer.net,https://www.printer-spain.com,Printer,Air Couriers and Cargo Services,Custom/Self-hosted,3,
thebossgroup.com,https://www.bossstaffing.com,Boss Staffing,HR and Recruiting Services,Google Workspace,3,
theburgundygroup.com,https://www.theburgundygroup.com,The Burgundy Group,HR and Recruiting Services,Google Workspace,3,
theconnorsgroup.com,https://www.theconnorsgroup.com,Connors Group Inc. (The),HR and Recruiting Services,Google Workspace,3,"The Connors Group provides recruiting and staffing services in New York, NY, partnering with brands to hire specialized talent for IT, finance/accounting, digital marketing, eCommerce, and supply chain/logistics roles, across executive leaders to entire teams, for over 25 years. Core specializations and primary operational focus: specialized recruiting and staffing for IT, finance/accounting, digital marketing & eCommerce, and supply chain & logistics; building and deploying talent across these disciplines. Services, programs, and offerings: Standard Contingent (candidates presented alongside other agencies; pay only if hired), Contingent Executive Search (exclusive contingent executive search with no upfront fees, usually milestone-based including start, shortlist, placement), and Contract Staffing (temporary/ interim professionals for project-based or short-term needs). Industries served: Retail & Apparel, Insurance, Health & Beauty, Consumer Packaged Goods (CPG), Wholesale Distribution, Manufacturing. Target client characteristics: organizations requiring rapid hiring for mid-level to senior roles and specialized skills; adaptable to long-term hiring goals and short-term project needs. Roles/departments targeted as buyers: executives and entire teams seeking specialized talent across IT, finance/accounting, digital marketing, eCommerce, and supply chain/logistics. Differentiation: claims a well-rounded bench of recruiters with business acumen, mastery in placing top talent for specialized roles, and a refined recruitment process; emphasizes speed and high-quality hires; cites client testimonials about alignment with roadmaps, stakeholder collaboration, and delivery of high-impact hires. Delivery model/engagement structure/pricing: Standard Contingent involves payment only upon hire; Contingent Executive Search is exclusive with no upfront fees and milestone-based; Contract Staffing offers interim/temporary staffing. Geographic markets: stated location is New York, NY; no explicit additional geographic markets provided. Metrics/proofs/case examples: 25+ years in operation; client testimonial from C. Ravelo describing Microsoft Dynamics 365 implementation success and alignment with roadmap; no other specific metrics or rankings provided. Not provided: explicit ICP details beyond industry and function; explicit geographic expansion beyond New York; detailed pricing beyond contingent payment structure; certifications or industry rankings."
thecustomcompanies.com,https://www.thecustomcompanies.com,Custom Co Inc,Air Couriers and Cargo Services,Custom/Self-hosted,1,
thedentzgroup.com,https://www.thedentzgroup.com,Management Recruiters of Bradenton,HR and Recruiting Services,Custom/Self-hosted,2,
theemploymentco.com,https://www.theemploymentco.com,A+ The Employment Company,HR and Recruiting Services,Custom/Self-hosted,3,
thegarc.com,https://www.thegarc.com,Global Airline Resource Center Llc,Freight Hauling (Rail and Truck),Custom/Self-hosted,3,
theheadhunter.com,https://www.theheadhunter.com,Management Recruiters of Mt. Pleasant,HR and Recruiting Services,Google Workspace,3,
theidealsearch.com,https://www.theidealsearch.com,"The Ideal Search, Inc.",HR and Recruiting Services,Custom/Self-hosted,3,
thejohnsonagency.com,https://www.thejohnsonagency.com,Johnson Gallery,Freight Hauling (Rail and Truck),Google Workspace,3,
thelattegroup.com,https://www.thelattegroup.com,"The Latte Group, Inc.",HR and Recruiting Services,Custom/Self-hosted,2,
themorleygroup.com,https://www.themorleygroup.com,The Morley Group,HR and Recruiting Services,Custom/Self-hosted,3,
themovingmen.com,https://www.themovingmen.com,The Moving Men Inc,Freight Hauling (Rail and Truck),Custom/Self-hosted,3,
thepreferredgroup.com,https://www.thepreferredgroup.com,Preferred Group,HR and Recruiting Services,Google Workspace,1,
theraygrp.com,https://www.theraygrp.com,The Ray Group,HR and Recruiting Services,Custom/Self-hosted,3,
therivergroupinc.com,https://www.therivergroupinc.com,The River Group Inc,HR and Recruiting Services,Custom/Self-hosted,3,
therossettgroup.com,https://www.therossettgroup.com,The Rossett group,HR and Recruiting Services,A-record Fallback,3,
thestowegroup.com,https://www.thestowegroup.com,The Stowe Group,HR and Recruiting Services,A-record Fallback,3,
thinkcvl.com,https://www.thinkcvl.com,"CVL, Inc",Warehousing and Storage,A-record Fallback,3,
thomaspestcontrol.com,https://www.thomaspestcontrol.com,Thomas Termite and Pest Control Inc,HR and Recruiting Services,GoDaddy,3,
thomastravel.com,https://www.thomastravel.com,Thomas Travel,HR and Recruiting Services,Custom/Self-hosted,3,
thomastrucking.com,https://www.thomastrucking.com,Thomas Trucking Inc,Freight Hauling (Rail and Truck),Custom/Self-hosted,3,
thy.com,https://www.thy.com,Turkish Airlines,Air Couriers and Cargo Services,Custom/Self-hosted,3,
tietek.com,https://www.tietek.com,Tietek,Freight Hauling (Rail and Truck),A-record Fallback,3,
tillamook.k12.net,https://www.tillamook.k12.net,Tillamook Sd 9,Freight Hauling (Rail and Truck),Custom/Self-hosted,1,
titletownexpressinc.com,https://www.titletownexpress.com,Titletown Express Inc,Freight Hauling (Rail and Truck),Google Workspace,3,
tjapartners.com,https://www.tjapartners.com,Tja Partners,HR and Recruiting Services,Custom/Self-hosted,3,
tlac.com,https://www.tlac.com,Translogic Auto Carrier,Freight Hauling (Rail and Truck),A-record Fallback,3,
tlcrelo.com,https://www.tlcrelo.com,Tlc Relocation Solutions,Transportation & Storage Other,Custom/Self-hosted,2,
tmgchicago.com,https://www.tmgchicago.com,Transmarket Group Llc,Transportation & Storage Other,Google Workspace,3,
tmllc.com,https://www.tmllc.com,"Transportation Management, Llc",Air Couriers and Cargo Services,Custom/Self-hosted,3,
tomgullickson.com,https://www.tomgullickson.com,Tom Gullickson Inc,Freight Hauling (Rail and Truck),Custom/Self-hosted,3,"Summary:
Tom Gullickson, Inc. specializes in the transportation of food grade products, using tankers or refrigerated trailers. It is family-owned and operated since 1945. The company emphasizes safe, on-time, reliable, and safety-focused service, with drivers acting as ambassadors. It states that employees are treated as family and provides open communications to ensure products are delivered safely to their destination. The explicit services offered are transportation of food grade products in tankers and in refrigerated trailers. The site mentions ""the Midwest"" in testimonials, implying geographic focus, but no explicit market or service area beyond that. No explicit ICP details, buyer roles, pricing model, contract structure, certifications, metrics, case examples, or defined industries beyond “food grade transportation” are provided. There is no stated differentiation beyond safety, on-time delivery, reliability, and a family-like approach. No explicit proof, rankings, or quantitative metrics are given. The page does not specify a detailed ICP, client industries, targeted departments, specific geographic markets beyond the Midwest, or contract terms. If any ICP, specialization, differentiation, geography, scale, or proof are not provided, they are not provided."
tonslogistics.com,https://www.tonslogistics.com,Tons Logistics International Limited,Transportation & Storage Other,Custom/Self-hosted,3,
topsinstallation.com,https://www.topsinstallation.com,Total Ofc Planning Services Inc,Warehousing and Storage,Custom/Self-hosted,1,
totaltransitinc.com,https://www.totaltransitinc.com,Total Transit Inc,Transportation & Storage Other,Google Workspace,3,
tourwerks.com,https://www.tourwerks.com,Tourwerks,HR and Recruiting Services,Google Workspace,3,
tpisolution.com,https://www.tpisolution.com,"Techno Professionals, Inc.",HR and Recruiting Services,A-record Fallback,2,
trackstaff.com,https://www.trackstaff.com,Trackstaff Solutions,HR and Recruiting Services,Custom/Self-hosted,3,
trafficcontrolandsafety.com,https://www.trafficcontrolandsafety.com,Traffic Control & Safety Corp,Transportation & Storage Other,Custom/Self-hosted,3,
traficanti.com,https://www.traficanti.com,Traficanti & Associates,HR and Recruiting Services,Custom/Self-hosted,3,
trans-man.com,https://www.trans-man.com,"Trans-Man Logistics, Inc.",Freight Hauling (Rail and Truck),Custom/Self-hosted,3,
transmaticinc.net,https://www.transmaticinc.net,Trans Matic Inc,Freight Hauling (Rail and Truck),Google Workspace,3,
transmile.com,https://www.transmile.com,Transmile Air Services Sdn Bhd,Air Couriers and Cargo Services,Custom/Self-hosted,3,
transport-inc.com,https://www.transport-inc.com,Transport Inc,Freight Hauling (Rail and Truck),Custom/Self-hosted,3,
transportationservicesusa.com,https://www.transportationservicesusa.com,Transportation Services,Freight Hauling (Rail and Truck),Custom/Self-hosted,3,
transportelatino.com,https://www.transportelatino.com,Transporte Latino Magazine,Transportation & Storage Other,Google Workspace,3,"Summary:
transportelatino.com presents content focused on the trucking and freight transport industry with sections on Camiones (trucks), Mantenimiento (maintenance), and Noticias Breves de la Industria (industry news). It discusses electric vehicles (EVs) in transport as part of moving toward a more efficient and sustainable freight sector, highlighting the role of EVs for families and the broader context of heavy cargo transport where performance matters. It includes topics on health on the road (salud en la ruta) and finances (finanzas), noting that international trade faces turbulence and that 2026 is described as a transitional period for the sector, with reference to a complex year-end environment for the freight transport sector. It also covers machines and specific vehicle discussions, including the Fiat Doblò Cargo, Honda Rebel 300 E-Clutch, and the “Scout” brand revival, and mentions electrification of light commercial transport for urban delivery and logistics. The site indicates opportunities for becoming a truck driver (“¿Quieres ser camionero?”). Explicitly stated target audiences or buyers, ICPs, pricing models, contract structures, geographic markets served, metrics, certifications, or proof are not provided. The page does not specify explicit ICP characteristics, precise service offerings beyond topics and articles, or concrete engagement/ delivery models."
transportu.net,https://www.transportu.net,"Transport U, Inc.",Transportation & Storage Other,Custom/Self-hosted,3,
transtrade.com,https://www.transtrade.com,TRANS-TRADE INC,Transportation & Storage Other,Custom/Self-hosted,3,
travelbycami.com,https://www.travelbycami.com,Travel By Cami Inc,HR and Recruiting Services,Google Workspace,3,
traveldesigninternational.com,https://www.traveldesigninternational.com,Travel Design International,HR and Recruiting Services,A-record Fallback,3,"Summary:
The provided page only contains an image and a URL to Travel Design International (https://www.traveldesigninternational.com/) with no visible textual content on the page itself. No explicit details are provided within the text to define the company’s ICP (ideal customer profile), core specialization, services, programs, offerings, target industries, buyer roles, differentiation, delivery or pricing models, geographic markets, metrics, case examples, certifications, rankings, or proof. Consequently, no concrete facts can be extracted about ICP, specialization, geography, scale, or proof from the available content. If more page text is provided or accessible, a factual synthesis can be produced."
traveltherapy.com,https://www.traveltherapy.com,STaffing Options & Solutions Inc.,HR and Recruiting Services,Google Workspace,3,
